,name_x,searched_longitude,searched_latitude,number of bikes,name_y,location,rating,distance,review_count,price
861,OLIVER BOND STREET,-6.280531,53.343893,30,The Boxty House,20-21 Temple Bar,4.3,1232.6704822757554,1231,€€€
862,OLIVER BOND STREET,-6.280531,53.343893,30,Fish Shop,76 Benburb Street,4.6,386.38914154224335,62,
863,OLIVER BOND STREET,-6.280531,53.343893,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1190.5824693792872,229,€€
864,OLIVER BOND STREET,-6.280531,53.343893,30,Arthur's Pub,28 Thomas Street,4.3,89.69799475301575,92,€€
865,OLIVER BOND STREET,-6.280531,53.343893,30,IL Vicoletto,5 Crow Street,4.5,1114.045226398526,131,€€€
866,OLIVER BOND STREET,-6.280531,53.343893,30,Darkey Kellys,Hotel Harding,4.6,693.3124830090409,263,€€
867,OLIVER BOND STREET,-6.280531,53.343893,30,The Bank on College Green,20-22 College Green,4.4,1265.4944146245334,441,€€€
868,OLIVER BOND STREET,-6.280531,53.343893,30,L Mulligan Grocer,18 Stoneybatter,4.3,847.6352012049003,215,€€
869,OLIVER BOND STREET,-6.280531,53.343893,30,Pichet,14-15 Trinity Street,4.3,1198.7153480097625,116,€€€
870,BLACKHALL PLACE,-6.281637,53.3488,30,L Mulligan Grocer,18 Stoneybatter,4.3,298.3958857486522,215,€€
871,BLACKHALL PLACE,-6.281637,53.3488,30,The Boxty House,20-21 Temple Bar,4.3,1333.9044214037488,1231,€€€
872,BLACKHALL PLACE,-6.281637,53.3488,30,Fish Shop,76 Benburb Street,4.6,172.479654024072,62,
873,BLACKHALL PLACE,-6.281637,53.3488,30,The Brazen Head,20 Bridge Street Lower,4.2,552.6764759065826,906,€€€
874,BLACKHALL PLACE,-6.281637,53.3488,30,Wuff,23 Benburb Street,4.4,158.48545241364502,132,€€
875,BLACKHALL PLACE,-6.281637,53.3488,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1287.3983220484265,229,€€
876,BLACKHALL PLACE,-6.281637,53.3488,30,IL Vicoletto,5 Crow Street,4.5,1278.152245877913,131,€€€
877,BLACKHALL PLACE,-6.281637,53.3488,30,Phx Bistro,12 Ellis Quay,4.6,221.81083044364132,64,€€
878,BLACKHALL PLACE,-6.281637,53.3488,30,Darkey Kellys,Hotel Harding,4.6,940.0029495885112,263,€€
879,BLACKHALL PLACE,-6.281637,53.3488,30,The Bank on College Green,20-22 College Green,4.4,1428.529982152033,441,€€€
880,NEWMAN HOUSE,-6.26059,53.337132,40,Las Tapas de Lola,12 Wexford Street,4.5,319.0686832953602,121,€€
881,NEWMAN HOUSE,-6.26059,53.337132,40,The Boxty House,20-21 Temple Bar,4.3,960.954311766164,1231,€€€
882,NEWMAN HOUSE,-6.26059,53.337132,40,Shanahan's On The Green,119 St. Stephens Green,4.4,168.87747391282636,77,€€€€
883,NEWMAN HOUSE,-6.26059,53.337132,40,The Pig's Ear,4 Nassau Street,4.3,692.8514521633689,238,€€€
884,NEWMAN HOUSE,-6.26059,53.337132,40,Featherblade,51B Dawson Street,4.4,523.7846310773295,122,€€
885,NEWMAN HOUSE,-6.26059,53.337132,40,Sophie's Bar,33 Harcourt Street,3.9,300.8414773577141,141,€€
886,NEWMAN HOUSE,-6.26059,53.337132,40,Sheehans,17 Chatham Street,4.5,433.6892218068159,150,€€
887,NEWMAN HOUSE,-6.26059,53.337132,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,979.0960072943924,229,€€
888,NEWMAN HOUSE,-6.26059,53.337132,40,Camden Exchange,72-73 Camden Street,4.2,389.4550972165506,67,€€
889,NEWMAN HOUSE,-6.26059,53.337132,40,BANG Restaurant & Bar,11 Merrion Row,4.2,400.96453009875336,83,€€€
890,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,Fish Shop,76 Benburb Street,4.6,219.51139142898225,62,
891,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,L Mulligan Grocer,18 Stoneybatter,4.3,466.7134277060469,215,€€
892,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,Wuff,23 Benburb Street,4.4,186.15115788591405,132,€€
893,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,The Old Mill Restaurant,14 Temple Bar Square,4.5,1495.4161761739024,229,€€
894,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,The Brazen Head,20 Bridge Street Lower,4.2,654.4554277628673,906,€€€
895,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,Darkey Kellys,Hotel Harding,4.6,1081.9123420258995,263,€€
896,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,IL Vicoletto,5 Crow Street,4.5,1463.1432414307585,131,€€€
897,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,F.X.Buckley,2 Crow Street,4.6,1454.2323716701069,120,€€€
898,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,Phx Bistro,12 Ellis Quay,4.6,259.622674931605,64,€€
899,COLLINS BARRACKS MUSEUM,-6.28525,53.347477,38,Bunsen,22 Essex Street E,4.5,1393.1375669280203,215,€€
900,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,Las Tapas de Lola,12 Wexford Street,4.5,233.01691400961045,121,€€
901,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,The Boxty House,20-21 Temple Bar,4.3,914.7444628358076,1231,€€€
902,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,Shanahan's On The Green,119 St. Stephens Green,4.4,100.74249180642155,77,€€€€
903,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,Sheehans,17 Chatham Street,4.5,386.4311493105771,150,€€
904,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,The Pig's Ear,4 Nassau Street,4.3,718.3247213042312,238,€€€
905,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,Featherblade,51B Dawson Street,4.4,520.9144311932364,122,€€
906,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,Sophie's Bar,33 Harcourt Street,3.9,286.51868029438674,141,€€
907,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,Bunsen,36 Wexford Street,4.2,266.50625908689284,237,€€
908,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,928.777262471865,229,€€
909,ST. STEPHEN'S GREEN SOUTH,-6.26199,53.337494,30,Camden Exchange,72-73 Camden Street,4.2,351.09093853403675,67,€€
910,CATHAL BRUGHA STREET,-6.260533,53.352149,20,Kimchi Hophouse,160-161 Parnell Street,4.0,110.41475893608356,154,€€
911,CATHAL BRUGHA STREET,-6.260533,53.352149,20,The Boxty House,20-21 Temple Bar,4.3,723.6101128829025,1231,€€€
912,CATHAL BRUGHA STREET,-6.260533,53.352149,20,Pho Viet,162 Parnell Street,4.0,77.48220881954333,95,€€
913,CATHAL BRUGHA STREET,-6.260533,53.352149,20,M&L Chinese Restaurant,13 - 14 Cathedral Street,3.9,181.60010342746645,79,€€
914,CATHAL BRUGHA STREET,-6.260533,53.352149,20,The Parnell Heritage Bar & Grill,72-74 Parnell Street,4.0,104.02952282246716,76,€€
915,CATHAL BRUGHA STREET,-6.260533,53.352149,20,Cafe Azteca,,4.3,261.0283740219117,155,€€
916,CATHAL BRUGHA STREET,-6.260533,53.352149,20,Murrays Bar,33 Upper O'Connell Street,4.0,54.470473959549366,152,€€
917,CATHAL BRUGHA STREET,-6.260533,53.352149,20,The Old Mill Restaurant,14 Temple Bar Square,4.5,719.9426460091502,229,€€
918,CATHAL BRUGHA STREET,-6.260533,53.352149,20,The Pig's Ear,4 Nassau Street,4.3,1160.2665091715885,238,€€€
919,CATHAL BRUGHA STREET,-6.260533,53.352149,20,IL Vicoletto,5 Crow Street,4.5,877.4121059802276,131,€€€
920,CUSTOM HOUSE,-6.254662,53.348279,30,The Boxty House,20-21 Temple Bar,4.3,576.5581146492908,1231,€€€
921,CUSTOM HOUSE,-6.254662,53.348279,30,The Pig's Ear,4 Nassau Street,4.3,664.8655566141211,238,€€€
922,CUSTOM HOUSE,-6.254662,53.348279,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,610.4258893497716,229,€€
923,CUSTOM HOUSE,-6.254662,53.348279,30,The Bank on College Green,20-22 College Green,4.4,632.9210913207181,441,€€€
924,CUSTOM HOUSE,-6.254662,53.348279,30,IL Vicoletto,5 Crow Street,4.5,736.8243111450571,131,€€€
925,CUSTOM HOUSE,-6.254662,53.348279,30,F.X.Buckley,2 Crow Street,4.6,734.6312170144977,120,€€€
926,CUSTOM HOUSE,-6.254662,53.348279,30,Bunsen,22 Essex Street E,4.5,718.4667386735742,215,€€
927,CUSTOM HOUSE,-6.254662,53.348279,30,Darkey Kellys,Hotel Harding,4.6,1133.3948909819956,263,€€
928,CUSTOM HOUSE,-6.254662,53.348279,30,Pichet,14-15 Trinity Street,4.3,693.8154825579363,116,€€€
929,CUSTOM HOUSE,-6.254662,53.348279,30,The Vintage Kitchen,7 Poolbeg Street,4.4,168.8529664206078,97,€€€
930,GUILD STREET,-6.240928,53.347932,40,The Boxty House,20-21 Temple Bar,4.3,1434.334079497927,1231,€€€
931,GUILD STREET,-6.240928,53.347932,40,Musashi IFSC,"Unit 2 , Burton Hall",4.2,231.5491778630285,53,€€
932,GUILD STREET,-6.240928,53.347932,40,J2 Grill & Sushi,"Unit A, The Campshires",4.0,216.06708823180344,127,€€
933,GUILD STREET,-6.240928,53.347932,40,The Pig's Ear,4 Nassau Street,4.3,1111.4344312591722,238,€€€
934,GUILD STREET,-6.240928,53.347932,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,1476.572809891259,229,€€
935,GUILD STREET,-6.240928,53.347932,40,The Bank on College Green,20-22 College Green,4.4,1422.7845724855251,441,€€€
936,GUILD STREET,-6.240928,53.347932,40,Featherblade,51B Dawson Street,4.4,1352.7701583290232,122,€€
937,GUILD STREET,-6.240928,53.347932,40,Pichet,14-15 Trinity Street,4.3,1491.494035197624,116,€€€
938,GUILD STREET,-6.240928,53.347932,40,Paulie's Pizza,58 Grand Canal Street,4.5,1237.0969437540562,185,€€
939,GUILD STREET,-6.240928,53.347932,40,Klaw,5A Crown Alley,4.4,1472.307435835458,180,€€
940,KEVIN STREET,-6.267699,53.337757,40,Las Tapas de Lola,12 Wexford Street,4.5,176.66667901155773,121,€€
941,KEVIN STREET,-6.267699,53.337757,40,The Boxty House,20-21 Temple Bar,4.3,957.2915674852462,1231,€€€
942,KEVIN STREET,-6.267699,53.337757,40,Opium,26 Wexford Street,4.0,177.51699252961444,85,€€
943,KEVIN STREET,-6.267699,53.337757,40,Bunsen,36 Wexford Street,4.2,128.996730447401,237,€€
944,KEVIN STREET,-6.267699,53.337757,40,Camden Exchange,72-73 Camden Street,4.2,345.4756510352211,67,€€
945,KEVIN STREET,-6.267699,53.337757,40,The Old Mill Restaurant,14 Temple Bar Square,4.5,952.6515637078318,229,€€
946,KEVIN STREET,-6.267699,53.337757,40,IL Vicoletto,5 Crow Street,4.5,793.6449559591956,131,€€€
947,KEVIN STREET,-6.267699,53.337757,40,The Pig's Ear,4 Nassau Street,4.3,996.5498665503914,238,€€€
948,KEVIN STREET,-6.267699,53.337757,40,The Bank on College Green,20-22 College Green,4.4,836.5342398052536,441,€€€
949,KEVIN STREET,-6.267699,53.337757,40,Shanahan's On The Green,119 St. Stephens Green,4.4,385.72514894435335,77,€€€€
950,EXCHEQUER STREET,-6.263578,53.343034,24,The Boxty House,20-21 Temple Bar,4.3,311.99660101508005,1231,€€€
951,EXCHEQUER STREET,-6.263578,53.343034,24,Pichet,14-15 Trinity Street,4.3,142.68896555667692,116,€€€
952,EXCHEQUER STREET,-6.263578,53.343034,24,F.X.Buckley,2 Crow Street,4.6,177.07820501464587,120,€€€
953,EXCHEQUER STREET,-6.263578,53.343034,24,San Lorenzo's,"Unit 9, Castle House",4.3,84.93234093179124,152,€€
954,EXCHEQUER STREET,-6.263578,53.343034,24,Red Torch Ginger,14/15 St. Andrew St,4.3,113.96402740141956,143,€€
955,EXCHEQUER STREET,-6.263578,53.343034,24,IL Vicoletto,5 Crow Street,4.5,163.56220835892336,131,€€€
956,EXCHEQUER STREET,-6.263578,53.343034,24,The Old Mill Restaurant,14 Temple Bar Square,4.5,314.1485431637055,229,€€
957,EXCHEQUER STREET,-6.263578,53.343034,24,The Bank on College Green,20-22 College Green,4.4,198.02668770773917,441,€€€
958,EXCHEQUER STREET,-6.263578,53.343034,24,The Hairy Lemon,Stephen Street,4.1,201.33753054856223,399,€€
959,EXCHEQUER STREET,-6.263578,53.343034,24,Yamamori,12-13 South Great George's Street,4.0,62.38122713945474,94,€€
960,HATCH STREET,-6.260714,53.33403,36,The Boxty House,20-21 Temple Bar,4.3,1303.618546905723,1231,€€€
961,HATCH STREET,-6.260714,53.33403,36,Sophie's Bar,33 Harcourt Street,3.9,224.193254788566,141,€€
962,HATCH STREET,-6.260714,53.33403,36,1900,59 Harcourt Street,4.0,144.4967868873266,36,€€
963,HATCH STREET,-6.260714,53.33403,36,Camden Exchange,72-73 Camden Street,4.2,321.00357538778775,67,€€
964,HATCH STREET,-6.260714,53.33403,36,Las Tapas de Lola,12 Wexford Street,4.5,450.7227579910693,121,€€
965,HATCH STREET,-6.260714,53.33403,36,Pickle Eating House and Bar,43 Camden Street,4.6,287.96062676906905,71,€€€
966,HATCH STREET,-6.260714,53.33403,36,The Old Mill Restaurant,14 Temple Bar Square,4.5,1319.9667406685046,229,€€
967,HATCH STREET,-6.260714,53.33403,36,The Pig's Ear,4 Nassau Street,4.3,1000.9477408552918,238,€€€
968,HATCH STREET,-6.260714,53.33403,36,Delahunt,39 Camden Street Lower,4.6,303.7640496798655,46,€€€
969,HATCH STREET,-6.260714,53.33403,36,IL Vicoletto,5 Crow Street,4.5,1181.8711438818148,131,€€€
970,JERVIS STREET,-6.266651,53.3483,21,The Boxty House,20-21 Temple Bar,4.3,411.119550809062,1231,€€€
971,JERVIS STREET,-6.266651,53.3483,21,The Old Mill Restaurant,14 Temple Bar Square,4.5,371.14066887545545,229,€€
972,JERVIS STREET,-6.266651,53.3483,21,Bunsen,22 Essex Street E,4.5,333.5307627569572,215,€€
973,JERVIS STREET,-6.266651,53.3483,21,Arisu Korean Restaurant,119-120 Capel Street,4.0,175.1402764748329,88,€€
974,JERVIS STREET,-6.266651,53.3483,21,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,367.62388449091566,239,€€
975,JERVIS STREET,-6.266651,53.3483,21,Merchant's Arch Bar,48-49 Wellington quay,4.1,354.14237679031106,155,€€
976,JERVIS STREET,-6.266651,53.3483,21,The Winding Stair,40 Ormond Quay Lower,4.2,267.3643206620028,240,€€€
977,JERVIS STREET,-6.266651,53.3483,21,F.X.Buckley,2 Crow Street,4.6,449.1589883467405,120,€€€
978,JERVIS STREET,-6.266651,53.3483,21,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,360.7928267634539,400,€€
979,JERVIS STREET,-6.266651,53.3483,21,Musashi,15 Capel Street,4.2,171.6693129451881,162,€€
980,ECCLES STREET,-6.269779,53.359246,20,The Boxty House,20-21 Temple Bar,4.3,1585.644412263525,1231,€€€
981,ECCLES STREET,-6.269779,53.359246,20,Bleecker Street Cafe Bar,68 Dorset Street,4.6,450.79676790660346,58,€€
982,ECCLES STREET,-6.269779,53.359246,20,The Old Mill Restaurant,14 Temple Bar Square,4.5,1560.3248795937382,229,€€
983,ECCLES STREET,-6.269779,53.359246,20,L Mulligan Grocer,18 Stoneybatter,4.3,1225.6392142411428,215,€€
984,ECCLES STREET,-6.269779,53.359246,20,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,1568.5826031215238,239,€€
985,ECCLES STREET,-6.269779,53.359246,20,Merchant's Arch Bar,48-49 Wellington quay,4.1,1537.685832726016,155,€€
986,ECCLES STREET,-6.269779,53.359246,20,The Winding Stair,40 Ormond Quay Lower,4.2,1456.949256188304,240,€€€
987,ECCLES STREET,-6.269779,53.359246,20,Two Boys Brew,375 North Circular Road,4.6,214.71983594547964,33,€
988,ECCLES STREET,-6.269779,53.359246,20,Chapter One,Basement of The Writers Museum,4.5,661.4161345562219,111,€€€€
989,ECCLES STREET,-6.269779,53.359246,20,The Back Page,199 Phibsboro Road,4.1,231.3923505756219,25,€
990,ROYAL HOSPITAL,-6.29706,53.343897,40,L Mulligan Grocer,18 Stoneybatter,4.3,1264.2454264383643,215,€€
991,ROYAL HOSPITAL,-6.29706,53.343897,40,Ryans Of Parkgate Street,28 Parkgate Street,4.4,516.4255458810726,66,€€
992,ROYAL HOSPITAL,-6.29706,53.343897,40,The Brazen Head,20 Bridge Street Lower,4.2,1381.3140346467346,906,€€€
993,ROYAL HOSPITAL,-6.29706,53.343897,40,Nancy Hands Bar & Restaurant,30-32 Parkgate Street,3.9,509.58615353771904,97,€€
994,ROYAL HOSPITAL,-6.29706,53.343897,40,Fish Shop,76 Benburb Street,4.6,1069.710617458868,62,
995,ROYAL HOSPITAL,-6.29706,53.343897,40,Arthur's Pub,28 Thomas Street,4.3,1025.3139472494486,92,€€
996,ROYAL HOSPITAL,-6.29706,53.343897,40,Teeling Whiskey Distillery,13-17 Newmarket Square,4.7,1482.1138916225063,209,€€
997,ROYAL HOSPITAL,-6.29706,53.343897,40,Guinness Storehouse,St James's Gate,4.2,732.8336177462717,1830,€€
998,ROYAL HOSPITAL,-6.29706,53.343897,40,Union8,740 S Circular Road,4.1,764.4269797130048,55,€€
999,ROYAL HOSPITAL,-6.29706,53.343897,40,Jameson Distillery Bow St,Bow Street,4.5,1399.8658687564323,650,€€
1000,WOLFE TONE STREET,-6.267459,53.348875,29,The Boxty House,20-21 Temple Bar,4.3,494.2238795999677,1231,€€€
1001,WOLFE TONE STREET,-6.267459,53.348875,29,Arisu Korean Restaurant,119-120 Capel Street,4.0,106.91949881863354,88,€€
1002,WOLFE TONE STREET,-6.267459,53.348875,29,The Old Mill Restaurant,14 Temple Bar Square,4.5,454.5407066318395,229,€€
1003,WOLFE TONE STREET,-6.267459,53.348875,29,The Church,Jervis Street,3.7,57.7926133980374,346,€€€
1004,WOLFE TONE STREET,-6.267459,53.348875,29,Bunsen,22 Essex Street E,4.5,414.8002646509137,215,€€
1005,WOLFE TONE STREET,-6.267459,53.348875,29,F.X.Buckley,2 Crow Street,4.6,529.9630752345103,120,€€€
1006,WOLFE TONE STREET,-6.267459,53.348875,29,Musashi,15 Capel Street,4.2,212.1156966450816,162,€€
1007,WOLFE TONE STREET,-6.267459,53.348875,29,IL Vicoletto,5 Crow Street,4.5,544.334359190576,131,€€€
1008,WOLFE TONE STREET,-6.267459,53.348875,29,Boojum,Millennium Walkway,4.3,211.3002364124273,196,€
1009,WOLFE TONE STREET,-6.267459,53.348875,29,Koh Restaurant & Cocktail Lounge,6/7 Jervis Street,3.9,207.60768518509855,91,€€€
1010,MARKET STREET SOUTH,-6.287661,53.342296,38,Darkey Kellys,Hotel Harding,4.6,1180.357129485476,263,€€
1011,MARKET STREET SOUTH,-6.287661,53.342296,38,Guinness Storehouse,St James's Gate,4.2,86.4712450588557,1830,€€
1012,MARKET STREET SOUTH,-6.287661,53.342296,38,L Mulligan Grocer,18 Stoneybatter,4.3,1063.511755411033,215,€€
1013,MARKET STREET SOUTH,-6.287661,53.342296,38,The Brazen Head,20 Bridge Street Lower,4.2,808.8682185487785,906,€€€
1014,MARKET STREET SOUTH,-6.287661,53.342296,38,Las Tapas de Lola,12 Wexford Street,4.5,1592.935037395225,121,€€
1015,MARKET STREET SOUTH,-6.287661,53.342296,38,Bull & Castle,5-7 Lord Edward Street,4.1,1162.0722560680683,294,€€€
1016,MARKET STREET SOUTH,-6.287661,53.342296,38,Arthur's Pub,28 Thomas Street,4.3,419.3751931922702,92,€€
1017,MARKET STREET SOUTH,-6.287661,53.342296,38,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,1370.988960603087,400,€€
1018,MARKET STREET SOUTH,-6.287661,53.342296,38,Fish Shop,76 Benburb Street,4.6,669.2427513324044,62,
1019,MARKET STREET SOUTH,-6.287661,53.342296,38,Ryans Of Parkgate Street,28 Parkgate Street,4.4,761.5039927654459,66,€€
1020,CONVENTION CENTRE,-6.238523,53.34744,40,The Pig's Ear,4 Nassau Street,4.3,1220.0173311651245,238,€€€
1021,CONVENTION CENTRE,-6.238523,53.34744,40,Featherblade,51B Dawson Street,4.4,1467.0089987453357,122,€€
1022,CONVENTION CENTRE,-6.238523,53.34744,40,Musashi IFSC,"Unit 2 , Burton Hall",4.2,390.3613112242172,53,€€
1023,CONVENTION CENTRE,-6.238523,53.34744,40,J2 Grill & Sushi,"Unit A, The Campshires",4.0,375.58363762154863,127,€€
1024,CONVENTION CENTRE,-6.238523,53.34744,40,The Marker Hotel,Grand Canal Square,4.1,366.8649382688171,86,€€€
1025,CONVENTION CENTRE,-6.238523,53.34744,40,Paulie's Pizza,58 Grand Canal Street,4.5,1139.0055489879885,185,€€
1026,CONVENTION CENTRE,-6.238523,53.34744,40,FX Buckley,1A Lower Pembroke St,4.3,1408.065658301594,95,€€€
1027,CONVENTION CENTRE,-6.238523,53.34744,40,Pearl Brasserie,20 Upper Merrion Street,4.5,1398.998372064369,74,€€€
1028,CONVENTION CENTRE,-6.238523,53.34744,40,Matt The Thresher,31 -32 Lower Pembroke Street,4.1,1432.786683367703,178,€€€
1029,CONVENTION CENTRE,-6.238523,53.34744,40,The Old Spot,14 Bath Avenue,4.5,1176.4053005030803,48,€€€
1030,PORTOBELLO ROAD,-6.268044,53.330091,30,The Pig's Ear,4 Nassau Street,4.3,1618.937704777694,238,€€€
1031,PORTOBELLO ROAD,-6.268044,53.330091,30,Richmond,43 Richmond Street South,4.7,246.1118756642176,40,€€€
1032,PORTOBELLO ROAD,-6.268044,53.330091,30,Featherblade,51B Dawson Street,4.4,1436.909497159186,122,€€
1033,PORTOBELLO ROAD,-6.268044,53.330091,30,Viva,27 South Richmond Street,4.6,265.4524016817079,46,€€
1034,PORTOBELLO ROAD,-6.268044,53.330091,30,Rotana Café,31 South Richmond Street,3.8,261.86329227973954,55,€€
1035,PORTOBELLO ROAD,-6.268044,53.330091,30,Las Tapas de Lola,12 Wexford Street,4.5,784.9350481863868,121,€€
1036,PORTOBELLO ROAD,-6.268044,53.330091,30,Camden Kitchen,3A Camden Market,4.4,474.95089812655567,63,€€
1037,PORTOBELLO ROAD,-6.268044,53.330091,30,Sheehans,17 Chatham Street,4.5,1278.8757640371468,150,€€
1038,PORTOBELLO ROAD,-6.268044,53.330091,30,Pickle Eating House and Bar,43 Camden Street,4.6,477.162994734953,71,€€€
1039,PORTOBELLO ROAD,-6.268044,53.330091,30,Delahunt,39 Camden Street Lower,4.6,500.6150981694514,46,€€€
1040,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,The Boxty House,20-21 Temple Bar,4.3,1522.234264526095,1231,€€€
1041,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,The Old Mill Restaurant,14 Temple Bar Square,4.5,1532.932897373002,229,€€
1042,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,IL Vicoletto,5 Crow Street,4.5,1690.7978507947214,131,€€€
1043,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,The Bank on College Green,20-22 College Green,4.4,1643.436141454773,441,€€€
1044,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,F.X.Buckley,2 Crow Street,4.6,1682.4122567348886,120,€€€
1045,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,Bunsen,22 Essex Street E,4.5,1610.7290280405743,215,€€
1046,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,Klaw,5A Crown Alley,4.4,1572.777813956807,180,€€
1047,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,Bleecker Street Cafe Bar,68 Dorset Street,4.6,838.6607257805159,58,€€
1048,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,1558.7140811391157,239,€€
1049,NORTH CIRCULAR ROAD (O'CONNELL'S),-6.251557,53.357841,30,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,1770.2856863182851,400,€€
1050,DENMARK STREET GREAT,-6.261397,53.35561,20,The Boxty House,20-21 Temple Bar,4.3,1101.1249831627197,1231,€€€
1051,DENMARK STREET GREAT,-6.261397,53.35561,20,Bleecker Street Cafe Bar,68 Dorset Street,4.6,238.08660371611853,58,€€
1052,DENMARK STREET GREAT,-6.261397,53.35561,20,Kimchi Hophouse,160-161 Parnell Street,4.0,279.9033474971368,154,€€
1053,DENMARK STREET GREAT,-6.261397,53.35561,20,The Old Mill Restaurant,14 Temple Bar Square,4.5,1092.074206340585,229,€€
1054,DENMARK STREET GREAT,-6.261397,53.35561,20,Chapter One,Basement of The Writers Museum,4.5,219.3309733659956,111,€€€€
1055,DENMARK STREET GREAT,-6.261397,53.35561,20,Pho Viet,162 Parnell Street,4.0,318.6628020729216,95,€€
1056,DENMARK STREET GREAT,-6.261397,53.35561,20,IL Vicoletto,5 Crow Street,4.5,1245.4588553915023,131,€€€
1057,DENMARK STREET GREAT,-6.261397,53.35561,20,The Pig's Ear,4 Nassau Street,4.3,1544.177856700644,238,€€€
1058,DENMARK STREET GREAT,-6.261397,53.35561,20,The Bank on College Green,20-22 College Green,4.4,1257.625292181055,441,€€€
1059,DENMARK STREET GREAT,-6.261397,53.35561,20,Pichet,14-15 Trinity Street,4.3,1277.8000526900084,116,€€€
1060,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,Ryans Of Parkgate Street,28 Parkgate Street,4.4,268.50997420213747,66,€€
1061,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,Nancy Hands Bar & Restaurant,30-32 Parkgate Street,3.9,255.69586560581163,97,€€
1062,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,L Mulligan Grocer,18 Stoneybatter,4.3,1081.508854155614,215,€€
1063,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,The Brazen Head,20 Bridge Street Lower,4.2,1379.0788591952828,906,€€€
1064,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,Fish Shop,76 Benburb Street,4.6,995.8066175308436,62,
1065,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,Arthur's Pub,28 Thomas Street,4.3,1074.579415594019,92,€€
1066,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,Teeling Whiskey Distillery,13-17 Newmarket Square,4.7,1633.573486006002,209,€€
1067,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,Jameson Distillery Bow St,Bow Street,4.5,1313.9766629402857,650,€€
1068,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,Union8,740 S Circular Road,4.1,944.6035632443331,55,€€
1069,HEUSTON STATION (CENTRAL),-6.296924,53.346603,40,Guinness Storehouse,St James's Gate,4.2,865.2472149816026,1830,€€
1070,HERBERT PLACE,-6.245575,53.334432,30,Searsons of Baggot Street,42-44 Upper Baggot Street,4.4,214.88675566491145,99,€€
1071,HERBERT PLACE,-6.245575,53.334432,30,Angelina's,55 Percy Place,3.8,91.46044375809964,52,€€
1072,HERBERT PLACE,-6.245575,53.334432,30,The Boxty House,20-21 Temple Bar,4.3,1672.071391354635,1231,€€€
1073,HERBERT PLACE,-6.245575,53.334432,30,The Pig's Ear,4 Nassau Street,4.3,1066.4414764111948,238,€€€
1074,HERBERT PLACE,-6.245575,53.334432,30,The Waterloo Bar,36 Upper Baggot Street,3.8,193.9794385668308,40,€€
