,name,location,rating,distance,review_count,price,searched_latitude,searched_longitude
838,Herbstreet,Hanover Quay,4.1,371.9748217112817,172,€€,53.347122,-6.234749
839,Brookwood,141 Baggot Street Lower,4.2,1581.4380771383733,61,€€€,53.347122,-6.234749
840,The Boxty House,20-21 Temple Bar,4.3,1133.9702335584973,1231,€€€,53.341428,-6.24672
841,The Pig's Ear,4 Nassau Street,4.3,542.4922489524052,238,€€€,53.341428,-6.24672
842,The Old Mill Restaurant,14 Temple Bar Square,4.5,1179.8462970462128,229,€€,53.341428,-6.24672
843,IL Vicoletto,5 Crow Street,4.5,1182.9371110720367,131,€€€,53.341428,-6.24672
844,The Bank on College Green,20-22 College Green,4.4,1030.5865084313984,441,€€€,53.341428,-6.24672
845,Featherblade,51B Dawson Street,4.4,774.7546262240936,122,€€,53.341428,-6.24672
846,Pichet,14-15 Trinity Street,4.3,1088.6326205300213,116,€€€,53.341428,-6.24672
847,F.X.Buckley,2 Crow Street,4.6,1192.644572525071,120,€€€,53.341428,-6.24672
848,FX Buckley,1A Lower Pembroke St,4.3,547.6493872843621,95,€€€,53.341428,-6.24672
849,Bunsen,22 Essex Street E,4.5,1267.912432949129,215,€€,53.341428,-6.24672
850,The Boxty House,20-21 Temple Bar,4.3,385.8666011410929,1231,€€€,53.346057,-6.268001
851,Bunsen,22 Essex Street E,4.5,238.00036247061996,215,€€,53.346057,-6.268001
852,Darkey Kellys,Hotel Harding,4.6,276.1046309139718,263,€€,53.346057,-6.268001
853,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,110.54462710062715,400,€€,53.346057,-6.268001
854,The Old Mill Restaurant,14 Temple Bar Square,4.5,340.10771960993225,229,€€,53.346057,-6.268001
855,F.X.Buckley,2 Crow Street,4.6,317.39080472856045,120,€€€,53.346057,-6.268001
856,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,317.523741474861,239,€€,53.346057,-6.268001
857,IL Vicoletto,5 Crow Street,4.5,329.3722114301393,131,€€€,53.346057,-6.268001
858,Merchant's Arch Bar,48-49 Wellington quay,4.1,339.54269195069634,155,€€,53.346057,-6.268001
859,Irish Film Institute,6 Eustace Street,4.3,248.85092418433075,81,€€,53.346057,-6.268001
860,The Brazen Head,20 Bridge Street Lower,4.2,303.53162477421233,906,€€€,53.343893,-6.280531
861,The Boxty House,20-21 Temple Bar,4.3,1232.6704822757554,1231,€€€,53.343893,-6.280531
862,Fish Shop,76 Benburb Street,4.6,386.38914154224335,62,,53.343893,-6.280531
863,The Old Mill Restaurant,14 Temple Bar Square,4.5,1190.5824693792872,229,€€,53.343893,-6.280531
864,Arthur's Pub,28 Thomas Street,4.3,89.69799475301575,92,€€,53.343893,-6.280531
865,IL Vicoletto,5 Crow Street,4.5,1114.045226398526,131,€€€,53.343893,-6.280531
866,Darkey Kellys,Hotel Harding,4.6,693.3124830090409,263,€€,53.343893,-6.280531
867,The Bank on College Green,20-22 College Green,4.4,1265.4944146245334,441,€€€,53.343893,-6.280531
868,L Mulligan Grocer,18 Stoneybatter,4.3,847.6352012049003,215,€€,53.343893,-6.280531
869,Pichet,14-15 Trinity Street,4.3,1198.7153480097625,116,€€€,53.343893,-6.280531
870,L Mulligan Grocer,18 Stoneybatter,4.3,298.3958857486522,215,€€,53.3488,-6.281637
871,The Boxty House,20-21 Temple Bar,4.3,1333.9044214037488,1231,€€€,53.3488,-6.281637
872,Fish Shop,76 Benburb Street,4.6,172.479654024072,62,,53.3488,-6.281637
873,The Brazen Head,20 Bridge Street Lower,4.2,552.6764759065826,906,€€€,53.3488,-6.281637
874,Wuff,23 Benburb Street,4.4,158.48545241364502,132,€€,53.3488,-6.281637
875,The Old Mill Restaurant,14 Temple Bar Square,4.5,1287.3983220484265,229,€€,53.3488,-6.281637
876,IL Vicoletto,5 Crow Street,4.5,1278.152245877913,131,€€€,53.3488,-6.281637
877,Phx Bistro,12 Ellis Quay,4.6,221.81083044364135,64,€€,53.3488,-6.281637
878,Darkey Kellys,Hotel Harding,4.6,940.0029495885112,263,€€,53.3488,-6.281637
879,The Bank on College Green,20-22 College Green,4.4,1428.529982152033,441,€€€,53.3488,-6.281637
880,Las Tapas de Lola,12 Wexford Street,4.5,319.0686832953602,121,€€,53.337132,-6.26059
881,The Boxty House,20-21 Temple Bar,4.3,960.9543117661639,1231,€€€,53.337132,-6.26059
882,Shanahan's On The Green,119 St. Stephens Green,4.4,168.87747391282636,77,€€€€,53.337132,-6.26059
883,The Pig's Ear,4 Nassau Street,4.3,692.8514521633689,238,€€€,53.337132,-6.26059
884,Featherblade,51B Dawson Street,4.4,523.7846310773295,122,€€,53.337132,-6.26059
885,Sophie's Bar,33 Harcourt Street,3.9,300.8414773577141,141,€€,53.337132,-6.26059
886,Sheehans,17 Chatham Street,4.5,433.68922180681585,150,€€,53.337132,-6.26059
887,The Old Mill Restaurant,14 Temple Bar Square,4.5,979.0960072943923,229,€€,53.337132,-6.26059
888,Camden Exchange,72-73 Camden Street,4.2,389.4550972165506,67,€€,53.337132,-6.26059
889,BANG Restaurant & Bar,11 Merrion Row,4.2,400.96453009875336,83,€€€,53.337132,-6.26059
890,Fish Shop,76 Benburb Street,4.6,219.51139142898225,62,,53.347477,-6.28525
891,L Mulligan Grocer,18 Stoneybatter,4.3,466.7134277060469,215,€€,53.347477,-6.28525
892,Wuff,23 Benburb Street,4.4,186.15115788591405,132,€€,53.347477,-6.28525
893,The Old Mill Restaurant,14 Temple Bar Square,4.5,1495.4161761739024,229,€€,53.347477,-6.28525
894,The Brazen Head,20 Bridge Street Lower,4.2,654.4554277628673,906,€€€,53.347477,-6.28525
895,Darkey Kellys,Hotel Harding,4.6,1081.9123420258995,263,€€,53.347477,-6.28525
896,IL Vicoletto,5 Crow Street,4.5,1463.1432414307583,131,€€€,53.347477,-6.28525
897,F.X.Buckley,2 Crow Street,4.6,1454.2323716701069,120,€€€,53.347477,-6.28525
898,Phx Bistro,12 Ellis Quay,4.6,259.622674931605,64,€€,53.347477,-6.28525
899,Bunsen,22 Essex Street E,4.5,1393.1375669280205,215,€€,53.347477,-6.28525
900,Las Tapas de Lola,12 Wexford Street,4.5,233.01691400961045,121,€€,53.337494,-6.26199
901,The Boxty House,20-21 Temple Bar,4.3,914.7444628358077,1231,€€€,53.337494,-6.26199
902,Shanahan's On The Green,119 St. Stephens Green,4.4,100.74249180642155,77,€€€€,53.337494,-6.26199
903,Sheehans,17 Chatham Street,4.5,386.4311493105771,150,€€,53.337494,-6.26199
904,The Pig's Ear,4 Nassau Street,4.3,718.3247213042312,238,€€€,53.337494,-6.26199
905,Featherblade,51B Dawson Street,4.4,520.9144311932364,122,€€,53.337494,-6.26199
906,Sophie's Bar,33 Harcourt Street,3.9,286.51868029438674,141,€€,53.337494,-6.26199
907,Bunsen,36 Wexford Street,4.2,266.50625908689284,237,€€,53.337494,-6.26199
908,The Old Mill Restaurant,14 Temple Bar Square,4.5,928.777262471865,229,€€,53.337494,-6.26199
909,Camden Exchange,72-73 Camden Street,4.2,351.09093853403675,67,€€,53.337494,-6.26199
910,Kimchi Hophouse,160-161 Parnell Street,4.0,110.41475893608357,154,€€,53.352149,-6.260533
911,The Boxty House,20-21 Temple Bar,4.3,723.6101128829025,1231,€€€,53.352149,-6.260533
912,Pho Viet,162 Parnell Street,4.0,77.48220881954333,95,€€,53.352149,-6.260533
913,M&L Chinese Restaurant,13 - 14 Cathedral Street,3.9,181.60010342746645,79,€€,53.352149,-6.260533
914,The Parnell Heritage Bar & Grill,72-74 Parnell Street,4.0,104.02952282246716,76,€€,53.352149,-6.260533
915,Cafe Azteca,,4.3,261.0283740219117,155,€€,53.352149,-6.260533
916,Murrays Bar,33 Upper O'Connell Street,4.0,54.470473959549366,152,€€,53.352149,-6.260533
917,The Old Mill Restaurant,14 Temple Bar Square,4.5,719.9426460091502,229,€€,53.352149,-6.260533
918,The Pig's Ear,4 Nassau Street,4.3,1160.2665091715885,238,€€€,53.352149,-6.260533
919,IL Vicoletto,5 Crow Street,4.5,877.4121059802276,131,€€€,53.352149,-6.260533
920,The Boxty House,20-21 Temple Bar,4.3,576.5581146492908,1231,€€€,53.348279,-6.254662
921,The Pig's Ear,4 Nassau Street,4.3,664.8655566141211,238,€€€,53.348279,-6.254662
922,The Old Mill Restaurant,14 Temple Bar Square,4.5,610.4258893497716,229,€€,53.348279,-6.254662
923,The Bank on College Green,20-22 College Green,4.4,632.9210913207181,441,€€€,53.348279,-6.254662
924,IL Vicoletto,5 Crow Street,4.5,736.8243111450571,131,€€€,53.348279,-6.254662
925,F.X.Buckley,2 Crow Street,4.6,734.6312170144977,120,€€€,53.348279,-6.254662
926,Bunsen,22 Essex Street E,4.5,718.4667386735742,215,€€,53.348279,-6.254662
927,Darkey Kellys,Hotel Harding,4.6,1133.3948909819956,263,€€,53.348279,-6.254662
928,Pichet,14-15 Trinity Street,4.3,693.8154825579363,116,€€€,53.348279,-6.254662
929,The Vintage Kitchen,7 Poolbeg Street,4.4,168.8529664206078,97,€€€,53.348279,-6.254662
930,The Boxty House,20-21 Temple Bar,4.3,1434.334079497927,1231,€€€,53.347932,-6.240928
931,Musashi IFSC,"Unit 2 , Burton Hall",4.2,231.54917786302846,53,€€,53.347932,-6.240928
932,J2 Grill & Sushi,"Unit A, The Campshires",4.0,216.06708823180344,127,€€,53.347932,-6.240928
933,The Pig's Ear,4 Nassau Street,4.3,1111.4344312591722,238,€€€,53.347932,-6.240928
934,The Old Mill Restaurant,14 Temple Bar Square,4.5,1476.5728098912593,229,€€,53.347932,-6.240928
935,The Bank on College Green,20-22 College Green,4.4,1422.7845724855251,441,€€€,53.347932,-6.240928
936,Featherblade,51B Dawson Street,4.4,1352.7701583290232,122,€€,53.347932,-6.240928
937,Pichet,14-15 Trinity Street,4.3,1491.494035197624,116,€€€,53.347932,-6.240928
938,Paulie's Pizza,58 Grand Canal Street,4.5,1237.0969437540562,185,€€,53.347932,-6.240928
939,Klaw,5A Crown Alley,4.4,1472.307435835458,180,€€,53.347932,-6.240928
940,Las Tapas de Lola,12 Wexford Street,4.5,176.66667901155773,121,€€,53.337757,-6.267699
941,The Boxty House,20-21 Temple Bar,4.3,957.2915674852462,1231,€€€,53.337757,-6.267699
942,Opium,26 Wexford Street,4.0,177.51699252961444,85,€€,53.337757,-6.267699
943,Bunsen,36 Wexford Street,4.2,128.996730447401,237,€€,53.337757,-6.267699
944,Camden Exchange,72-73 Camden Street,4.2,345.4756510352211,67,€€,53.337757,-6.267699
945,The Old Mill Restaurant,14 Temple Bar Square,4.5,952.6515637078318,229,€€,53.337757,-6.267699
946,IL Vicoletto,5 Crow Street,4.5,793.6449559591956,131,€€€,53.337757,-6.267699
947,The Pig's Ear,4 Nassau Street,4.3,996.5498665503914,238,€€€,53.337757,-6.267699
948,The Bank on College Green,20-22 College Green,4.4,836.5342398052536,441,€€€,53.337757,-6.267699
949,Shanahan's On The Green,119 St. Stephens Green,4.4,385.72514894435335,77,€€€€,53.337757,-6.267699
950,The Boxty House,20-21 Temple Bar,4.3,311.99660101508005,1231,€€€,53.343034,-6.263578
951,Pichet,14-15 Trinity Street,4.3,142.68896555667692,116,€€€,53.343034,-6.263578
952,F.X.Buckley,2 Crow Street,4.6,177.07820501464587,120,€€€,53.343034,-6.263578
953,San Lorenzo's,"Unit 9, Castle House",4.3,84.93234093179124,152,€€,53.343034,-6.263578
954,Red Torch Ginger,14/15 St. Andrew St,4.3,113.96402740141957,143,€€,53.343034,-6.263578
955,IL Vicoletto,5 Crow Street,4.5,163.56220835892336,131,€€€,53.343034,-6.263578
956,The Old Mill Restaurant,14 Temple Bar Square,4.5,314.1485431637055,229,€€,53.343034,-6.263578
957,The Bank on College Green,20-22 College Green,4.4,198.02668770773914,441,€€€,53.343034,-6.263578
958,The Hairy Lemon,Stephen Street,4.1,201.33753054856223,399,€€,53.343034,-6.263578
959,Yamamori,12-13 South Great George's Street,4.0,62.381227139454744,94,€€,53.343034,-6.263578
960,The Boxty House,20-21 Temple Bar,4.3,1303.618546905723,1231,€€€,53.33403,-6.260714
961,Sophie's Bar,33 Harcourt Street,3.9,224.19325478856598,141,€€,53.33403,-6.260714
962,1900,59 Harcourt Street,4.0,144.4967868873266,36,€€,53.33403,-6.260714
963,Camden Exchange,72-73 Camden Street,4.2,321.00357538778775,67,€€,53.33403,-6.260714
964,Las Tapas de Lola,12 Wexford Street,4.5,450.7227579910693,121,€€,53.33403,-6.260714
965,Pickle Eating House and Bar,43 Camden Street,4.6,287.96062676906905,71,€€€,53.33403,-6.260714
966,The Old Mill Restaurant,14 Temple Bar Square,4.5,1319.9667406685046,229,€€,53.33403,-6.260714
967,The Pig's Ear,4 Nassau Street,4.3,1000.9477408552918,238,€€€,53.33403,-6.260714
968,Delahunt,39 Camden Street Lower,4.6,303.7640496798655,46,€€€,53.33403,-6.260714
969,IL Vicoletto,5 Crow Street,4.5,1181.8711438818148,131,€€€,53.33403,-6.260714
970,The Boxty House,20-21 Temple Bar,4.3,411.119550809062,1231,€€€,53.3483,-6.266651
971,The Old Mill Restaurant,14 Temple Bar Square,4.5,371.14066887545545,229,€€,53.3483,-6.266651
972,Bunsen,22 Essex Street E,4.5,333.5307627569572,215,€€,53.3483,-6.266651
973,Arisu Korean Restaurant,119-120 Capel Street,4.0,175.1402764748329,88,€€,53.3483,-6.266651
974,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,367.62388449091566,239,€€,53.3483,-6.266651
975,Merchant's Arch Bar,48-49 Wellington quay,4.1,354.14237679031106,155,€€,53.3483,-6.266651
976,The Winding Stair,40 Ormond Quay Lower,4.2,267.3643206620028,240,€€€,53.3483,-6.266651
977,F.X.Buckley,2 Crow Street,4.6,449.1589883467405,120,€€€,53.3483,-6.266651
978,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,360.7928267634539,400,€€,53.3483,-6.266651
979,Musashi,15 Capel Street,4.2,171.6693129451881,162,€€,53.3483,-6.266651
980,The Boxty House,20-21 Temple Bar,4.3,1585.644412263525,1231,€€€,53.359246,-6.269779
981,Bleecker Street Cafe Bar,68 Dorset Street,4.6,450.79676790660346,58,€€,53.359246,-6.269779
982,The Old Mill Restaurant,14 Temple Bar Square,4.5,1560.3248795937382,229,€€,53.359246,-6.269779
983,L Mulligan Grocer,18 Stoneybatter,4.3,1225.6392142411428,215,€€,53.359246,-6.269779
984,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,1568.5826031215238,239,€€,53.359246,-6.269779
985,Merchant's Arch Bar,48-49 Wellington quay,4.1,1537.6858327260159,155,€€,53.359246,-6.269779
986,The Winding Stair,40 Ormond Quay Lower,4.2,1456.949256188304,240,€€€,53.359246,-6.269779
987,Two Boys Brew,375 North Circular Road,4.6,214.71983594547964,33,€,53.359246,-6.269779
988,Chapter One,Basement of The Writers Museum,4.5,661.4161345562219,111,€€€€,53.359246,-6.269779
989,The Back Page,199 Phibsboro Road,4.1,231.3923505756219,25,€,53.359246,-6.269779
990,L Mulligan Grocer,18 Stoneybatter,4.3,1264.2454264383643,215,€€,53.343897,-6.29706
991,Ryans Of Parkgate Street,28 Parkgate Street,4.4,516.4255458810726,66,€€,53.343897,-6.29706
992,The Brazen Head,20 Bridge Street Lower,4.2,1381.3140346467346,906,€€€,53.343897,-6.29706
993,Nancy Hands Bar & Restaurant,30-32 Parkgate Street,3.9,509.58615353771904,97,€€,53.343897,-6.29706
994,Fish Shop,76 Benburb Street,4.6,1069.710617458868,62,,53.343897,-6.29706
995,Arthur's Pub,28 Thomas Street,4.3,1025.3139472494486,92,€€,53.343897,-6.29706
996,Teeling Whiskey Distillery,13-17 Newmarket Square,4.7,1482.1138916225063,209,€€,53.343897,-6.29706
997,Guinness Storehouse,St James's Gate,4.2,732.8336177462717,1830,€€,53.343897,-6.29706
998,Union8,740 S Circular Road,4.1,764.4269797130048,55,€€,53.343897,-6.29706
999,Jameson Distillery Bow St,Bow Street,4.5,1399.8658687564323,650,€€,53.343897,-6.29706
1000,The Boxty House,20-21 Temple Bar,4.3,494.2238795999677,1231,€€€,53.348875,-6.267459
1001,Arisu Korean Restaurant,119-120 Capel Street,4.0,106.91949881863354,88,€€,53.348875,-6.267459
1002,The Old Mill Restaurant,14 Temple Bar Square,4.5,454.5407066318395,229,€€,53.348875,-6.267459
1003,The Church,Jervis Street,3.7,57.792613398037396,346,€€€,53.348875,-6.267459
1004,Bunsen,22 Essex Street E,4.5,414.80026465091373,215,€€,53.348875,-6.267459
1005,F.X.Buckley,2 Crow Street,4.6,529.9630752345103,120,€€€,53.348875,-6.267459
1006,Musashi,15 Capel Street,4.2,212.1156966450816,162,€€,53.348875,-6.267459
1007,IL Vicoletto,5 Crow Street,4.5,544.334359190576,131,€€€,53.348875,-6.267459
1008,Boojum,Millennium Walkway,4.3,211.3002364124273,196,€,53.348875,-6.267459
1009,Koh Restaurant & Cocktail Lounge,6/7 Jervis Street,3.9,207.60768518509857,91,€€€,53.348875,-6.267459
1010,Darkey Kellys,Hotel Harding,4.6,1180.357129485476,263,€€,53.342296,-6.287661
1011,Guinness Storehouse,St James's Gate,4.2,86.4712450588557,1830,€€,53.342296,-6.287661
1012,L Mulligan Grocer,18 Stoneybatter,4.3,1063.511755411033,215,€€,53.342296,-6.287661
1013,The Brazen Head,20 Bridge Street Lower,4.2,808.8682185487785,906,€€€,53.342296,-6.287661
1014,Las Tapas de Lola,12 Wexford Street,4.5,1592.935037395225,121,€€,53.342296,-6.287661
1015,Bull & Castle,5-7 Lord Edward Street,4.1,1162.0722560680683,294,€€€,53.342296,-6.287661
1016,Arthur's Pub,28 Thomas Street,4.3,419.3751931922702,92,€€,53.342296,-6.287661
1017,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,1370.988960603087,400,€€,53.342296,-6.287661
1018,Fish Shop,76 Benburb Street,4.6,669.2427513324044,62,,53.342296,-6.287661
1019,Ryans Of Parkgate Street,28 Parkgate Street,4.4,761.5039927654459,66,€€,53.342296,-6.287661
1020,The Pig's Ear,4 Nassau Street,4.3,1220.0173311651245,238,€€€,53.34744,-6.238523
1021,Featherblade,51B Dawson Street,4.4,1467.0089987453357,122,€€,53.34744,-6.238523
1022,Musashi IFSC,"Unit 2 , Burton Hall",4.2,390.3613112242172,53,€€,53.34744,-6.238523
1023,J2 Grill & Sushi,"Unit A, The Campshires",4.0,375.58363762154863,127,€€,53.34744,-6.238523
1024,The Marker Hotel,Grand Canal Square,4.1,366.8649382688171,86,€€€,53.34744,-6.238523
1025,Paulie's Pizza,58 Grand Canal Street,4.5,1139.0055489879885,185,€€,53.34744,-6.238523
1026,FX Buckley,1A Lower Pembroke St,4.3,1408.065658301594,95,€€€,53.34744,-6.238523
1027,Pearl Brasserie,20 Upper Merrion Street,4.5,1398.998372064369,74,€€€,53.34744,-6.238523
1028,Matt The Thresher,31 -32 Lower Pembroke Street,4.1,1432.786683367703,178,€€€,53.34744,-6.238523
1029,The Old Spot,14 Bath Avenue,4.5,1176.4053005030803,48,€€€,53.34744,-6.238523
1030,The Pig's Ear,4 Nassau Street,4.3,1618.937704777694,238,€€€,53.330091,-6.268044
1031,Richmond,43 Richmond Street South,4.7,246.11187566421756,40,€€€,53.330091,-6.268044
1032,Featherblade,51B Dawson Street,4.4,1436.909497159186,122,€€,53.330091,-6.268044
1033,Viva,27 South Richmond Street,4.6,265.4524016817079,46,€€,53.330091,-6.268044
1034,Rotana Café,31 South Richmond Street,3.8,261.86329227973954,55,€€,53.330091,-6.268044
1035,Las Tapas de Lola,12 Wexford Street,4.5,784.9350481863868,121,€€,53.330091,-6.268044
1036,Camden Kitchen,3A Camden Market,4.4,474.95089812655567,63,€€,53.330091,-6.268044
1037,Sheehans,17 Chatham Street,4.5,1278.8757640371468,150,€€,53.330091,-6.268044
1038,Pickle Eating House and Bar,43 Camden Street,4.6,477.162994734953,71,€€€,53.330091,-6.268044
1039,Delahunt,39 Camden Street Lower,4.6,500.61509816945147,46,€€€,53.330091,-6.268044
1040,The Boxty House,20-21 Temple Bar,4.3,1522.234264526095,1231,€€€,53.357841,-6.251557
1041,The Old Mill Restaurant,14 Temple Bar Square,4.5,1532.9328973730019,229,€€,53.357841,-6.251557
1042,IL Vicoletto,5 Crow Street,4.5,1690.7978507947214,131,€€€,53.357841,-6.251557
1043,The Bank on College Green,20-22 College Green,4.4,1643.436141454773,441,€€€,53.357841,-6.251557
1044,F.X.Buckley,2 Crow Street,4.6,1682.4122567348886,120,€€€,53.357841,-6.251557
1045,Bunsen,22 Essex Street E,4.5,1610.7290280405743,215,€€,53.357841,-6.251557
1046,Klaw,5A Crown Alley,4.4,1572.777813956807,180,€€,53.357841,-6.251557
1047,Bleecker Street Cafe Bar,68 Dorset Street,4.6,838.6607257805159,58,€€,53.357841,-6.251557
1048,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,1558.7140811391157,239,€€,53.357841,-6.251557
1049,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,1770.2856863182853,400,€€,53.357841,-6.251557
1050,The Boxty House,20-21 Temple Bar,4.3,1101.1249831627197,1231,€€€,53.35561,-6.261397
1051,Bleecker Street Cafe Bar,68 Dorset Street,4.6,238.08660371611853,58,€€,53.35561,-6.261397
1052,Kimchi Hophouse,160-161 Parnell Street,4.0,279.9033474971368,154,€€,53.35561,-6.261397
1053,The Old Mill Restaurant,14 Temple Bar Square,4.5,1092.074206340585,229,€€,53.35561,-6.261397
1054,Chapter One,Basement of The Writers Museum,4.5,219.33097336599556,111,€€€€,53.35561,-6.261397
1055,Pho Viet,162 Parnell Street,4.0,318.6628020729216,95,€€,53.35561,-6.261397
1056,IL Vicoletto,5 Crow Street,4.5,1245.4588553915025,131,€€€,53.35561,-6.261397
1057,The Pig's Ear,4 Nassau Street,4.3,1544.177856700644,238,€€€,53.35561,-6.261397
1058,The Bank on College Green,20-22 College Green,4.4,1257.6252921810553,441,€€€,53.35561,-6.261397
1059,Pichet,14-15 Trinity Street,4.3,1277.8000526900084,116,€€€,53.35561,-6.261397
1060,Ryans Of Parkgate Street,28 Parkgate Street,4.4,268.50997420213747,66,€€,53.346603,-6.296924
1061,Nancy Hands Bar & Restaurant,30-32 Parkgate Street,3.9,255.69586560581163,97,€€,53.346603,-6.296924
1062,L Mulligan Grocer,18 Stoneybatter,4.3,1081.508854155614,215,€€,53.346603,-6.296924
1063,The Brazen Head,20 Bridge Street Lower,4.2,1379.0788591952828,906,€€€,53.346603,-6.296924
1064,Fish Shop,76 Benburb Street,4.6,995.8066175308435,62,,53.346603,-6.296924
1065,Arthur's Pub,28 Thomas Street,4.3,1074.5794155940193,92,€€,53.346603,-6.296924
1066,Teeling Whiskey Distillery,13-17 Newmarket Square,4.7,1633.573486006002,209,€€,53.346603,-6.296924
1067,Jameson Distillery Bow St,Bow Street,4.5,1313.9766629402855,650,€€,53.346603,-6.296924
1068,Union8,740 S Circular Road,4.1,944.6035632443333,55,€€,53.346603,-6.296924
1069,Guinness Storehouse,St James's Gate,4.2,865.2472149816026,1830,€€,53.346603,-6.296924
1070,Searsons of Baggot Street,42-44 Upper Baggot Street,4.4,214.88675566491145,99,€€,53.334432,-6.245575
1071,Angelina's,55 Percy Place,3.8,91.46044375809963,52,€€,53.334432,-6.245575
1072,The Boxty House,20-21 Temple Bar,4.3,1672.0713913546347,1231,€€€,53.334432,-6.245575
1073,The Pig's Ear,4 Nassau Street,4.3,1066.4414764111948,238,€€€,53.334432,-6.245575
1074,The Waterloo Bar,36 Upper Baggot Street,3.8,193.97943856683082,40,€€,53.334432,-6.245575
1075,The Old Mill Restaurant,14 Temple Bar Square,4.5,1711.0899743747186,229,€€,53.334432,-6.245575
1076,Keshk Cafe & Restaurant,71 Mespil Road,4.3,65.6913328603648,50,€€,53.334432,-6.245575
1077,FX Buckley,1A Lower Pembroke St,4.3,497.445202859101,95,€€€,53.334432,-6.245575
1078,IL Vicoletto,5 Crow Street,4.5,1647.4672394403212,131,€€€,53.334432,-6.245575
1079,The Bank on College Green,20-22 College Green,4.4,1522.8421717252204,441,€€€,53.334432,-6.245575
1080,The Boxty House,20-21 Temple Bar,4.3,1983.3257600533373,1231,€€€,53.359157,-6.281866
1081,The Old Mill Restaurant,14 Temple Bar Square,4.5,1944.7831705171827,229,€€,53.359157,-6.281866
1082,L Mulligan Grocer,18 Stoneybatter,4.3,864.5310379842118,215,€€,53.359157,-6.281866
1083,The Quays Irish Restaurant,10-12 Temple Bar Square,4.2,1941.313882832016,239,€€,53.359157,-6.281866
1084,Bleecker Street Cafe Bar,68 Dorset Street,4.6,1201.9139869130004,58,€€,53.359157,-6.281866
1085,Merchant's Arch Bar,48-49 Wellington quay,4.1,1926.9439499956009,155,€€,53.359157,-6.281866
1086,The Winding Stair,40 Ormond Quay Lower,4.2,1839.6221501585874,240,€€€,53.359157,-6.281866
1087,Elephant & Castle,18 Temple Bar,4.0,1982.346350004186,380,€€,53.359157,-6.281866
1088,Fish Shop,76 Benburb Street,4.6,1322.7778950296863,62,,53.359157,-6.281866
1089,White Moose Cafe,268-272 North Circular Rd,3.9,135.04412455502884,60,€€,53.359157,-6.281866
1090,Darkey Kellys,Hotel Harding,4.6,1151.0105408329594,263,€€,53.343456,-6.287409
1091,L Mulligan Grocer,18 Stoneybatter,4.3,935.9039145116348,215,€€,53.343456,-6.287409
1092,The Brazen Head,20 Bridge Street Lower,4.2,754.5126947604584,906,€€€,53.343456,-6.287409
1093,Guinness Storehouse,St James's Gate,4.2,182.38345084453448,1830,€€,53.343456,-6.287409
1094,Arthur's Pub,28 Thomas Street,4.3,383.32083974362894,92,€€,53.343456,-6.287409
1095,Las Tapas de Lola,12 Wexford Street,4.5,1630.2176324554634,121,€€,53.343456,-6.287409
1096,Fish Shop,76 Benburb Street,4.6,556.5245225677762,62,,53.343456,-6.287409
1097,Bull & Castle,5-7 Lord Edward Street,4.1,1138.8863000338254,294,€€€,53.343456,-6.287409
1098,The Porterhouse Temple Bar,16-18 Parliament Street,4.0,1330.9316467776757,400,€€,53.343456,-6.287409
1099,Pickle Eating House and Bar,43 Camden Street,4.6,1819.6171289184429,71,€€€,53.343456,-6.287409
1100,The Boxty House,20-21 Temple Bar,4.3,1000.8775992506918,1231,€€€,53.345203,-6.247163
1101,The Pig's Ear,4 Nassau Street,4.3,598.7839750426789,238,€€€,53.345203,-6.247163
1102,The Old Mill Restaurant,14 Temple Bar Square,4.5,1046.4199422848558,229,€€,53.345203,-6.247163
1103,IL Vicoletto,5 Crow Street,4.5,1105.852596509198,131,€€€,53.345203,-6.247163
1104,Pichet,14-15 Trinity Street,4.3,1023.5781798482158,116,€€€,53.345203,-6.247163
1105,Featherblade,51B Dawson Street,4.4,842.9467676417049,122,€€,53.345203,-6.247163
1106,F.X.Buckley,2 Crow Street,4.6,1111.174799828398,120,€€€,53.345203,-6.247163
1107,Bunsen,22 Essex Street E,4.5,1151.837877890402,215,€€,53.345203,-6.247163
1108,J2 Grill & Sushi,"Unit A, The Campshires",4.0,342.9719732027365,127,€€,53.345203,-6.247163
1109,The Bank on College Green,20-22 College Green,4.4,955.6969410718241,441,€€€,53.345203,-6.247163
1110,The Boxty House,20-21 Temple Bar,4.3,970.7634301095542,1231,€€€,53.347884,-6.248048
1111,The Pig's Ear,4 Nassau Street,4.3,764.2351204725112,238,€€€,53.347884,-6.248048
1112,The Old Mill Restaurant,14 Temple Bar Square,4.5,1011.4614959154937,229,€€,53.347884,-6.248048
1113,Ely Bar & Brasserie,Georges Dock,3.9,165.8078996267637,56,€€€,53.347884,-6.248048
1114,J2 Grill & Sushi,"Unit A, The Campshires",4.0,258.6023142416156,127,€€,53.347884,-6.248048
1115,IL Vicoletto,5 Crow Street,4.5,1110.0274791422278,131,€€€,53.347884,-6.248048
